name	@lat	@lon
Aleja Marszałka Ferdinanda Focha	50.0589960	19.9228360
Komuny Paryskiej	50.0070283	19.8966658
Komuny Paryskiej	50.0067009	19.8965782
Zawiła	50.0071417	19.8964796
Mydlnicka	50.0647430	19.8973571
Odmętowa	50.0570286	20.0367426
Niepokalanej Marii Panny	50.0570905	20.0300580
Jeleniogórska	50.0111906	19.9253823
Olszyny	50.0744701	19.9670435
Tadeusza Ptaszyckiego	50.0677350	20.0638309
Tadeusza Ptaszyckiego	50.0675312	20.0638672
Jazowa	50.0922834	19.9430141
Jazowa	50.0916344	19.9429425
Prądnicka	50.0805421	19.9376639
Prądnicka	50.0801993	19.9382365
Prądnicka	50.0793866	19.9386128
Mydlnicka	50.0662475	19.8917085
Mydlnicka	50.0664323	19.8909616
Mydlnicka	50.0666783	19.8904257
Hamernia	50.0711887	19.8810533
Legendy	50.0727225	19.8781730
Juliusza Osterwy	49.9943549	19.9900909
Młynówka Królewska	50.0778162	19.8785471
Młynówka Królewska	50.0778670	19.8788282
Krakowska	50.0515895	19.9419038
Stanisława Mierzwy	50.0716767	20.0472124
Stanisława Mierzwy	50.0712830	20.0492528
Opolska	50.0914187	19.9255937
Igołomska	50.0728472	20.1210340
Mirowska	50.0353018	19.8218202
Wadowska	50.1010159	20.1320396
Wadowska	50.1028404	20.1365406
Aleja Wędrowników	50.0427090	19.8333633
Puszczyków	50.0406221	19.8235914
Jana Dekerta	50.0487405	19.9680871
Stacyjna	50.0212180	20.0297944
Bociana	50.0947247	19.9514984
Bociana	50.0949303	19.9554616
Michała Stachowicza	50.0552996	19.9222272
Michała Stachowicza	50.0552669	19.9221534
Profesora Michała Życzkowskiego	50.0785807	19.9945611
Duża Góra	50.0177488	20.0262575
Zamkowa	50.0531694	19.9292025
Marii Dąbrowskiej	50.0824316	20.0162939
Marii Dąbrowskiej	50.0827282	20.0165195
Marii Dąbrowskiej	50.0839026	20.0177929
Marii Dąbrowskiej	50.0839334	20.0183028
Marii Dąbrowskiej	50.0843598	20.0188274
Marii Dąbrowskiej	50.0812093	20.0154679
Bolesława Orlińskiego	50.0812500	20.0022183
Mieczysława Medweckiego	50.0755276	20.0144817
Stanisława Mikołajczyka	50.0908408	20.0211923
Władysława Broniewskiego	50.0903017	20.0216716
Półłanki	50.0340129	20.0421750
Łutnia	50.0405968	20.0701045
Zacisze Drwinki	50.0135300	19.9802613
Norymberska	50.0304835	19.9123217
Mierzeja Wiślana	50.0390778	20.0044768
Franciszka Bohomolca	50.0929210	19.9878165
Gustawa Herlinga-Grudzińskiego	50.0492146	19.9667001
Gustawa Herlinga-Grudzińskiego	50.0490943	19.9670624
Na Błonie	50.0812734	19.8805845
Igołomska	50.0799116	20.1794193
Nadbrzezie	50.0720739	20.1151623
Klimka Bachledy	50.0921294	19.9852511
Klimka Bachledy	50.0924141	19.9851654
Aliny	50.0904671	19.9833097
Aliny	50.0906265	19.9831405
Prądnicka	50.0899183	19.9389569
Aleja Marszałka Ferdinanda Focha	50.0577691	19.9142765
Księdza Mikołaja Kuczkowskiego	50.0958704	19.9885859
Bieńczycka	50.0738884	20.0181110
Edwarda Warchałowskiego	49.9885498	19.8509991
Turecka	50.0424391	19.9366700
Mieczysława Medweckiego	50.0757588	20.0136914
Marii Dąbrowskiej	50.0761722	20.0137121
Generała Jana Karcza	50.0112577	19.8647140
Jasnogórska	50.0988883	19.8901433
Stanisława Kłosowskiego	50.0789704	20.0069258
Nowohucka	50.0568009	20.0010865
Igołomska	50.0777490	20.1623007
Odlewnicza	50.0698286	19.8948461
Stanisława Przybyszewskiego	50.0697633	19.8948533
Stanisława Przybyszewskiego	50.0698540	19.8948787
Gołębia	50.0611227	19.9333762
Opolska	50.0915751	19.9372700
Aleja Pokoju	50.0667124	20.0038746
Michała Wójcickiego	50.0828666	19.8682037
Michała Wójcickiego	50.0840704	19.8614843
Jasnogórska	50.1089319	19.8774763
Grębałowska	50.1023764	20.0744790
Kocmyrzowska	50.1039238	20.0723543
Kocmyrzowska	50.1059573	20.0746829
Architektów	50.0970398	20.0592093
Architektów	50.0971331	20.0596839
Zakliki z Mydlnik	50.0776500	19.8486611
Opolska	50.0868029	19.9511733
Poległych w Krzesławicach	50.0931224	20.0564683
Barwna	50.1093431	20.1453363
Myślenicka	49.9933984	19.9465797
Wiśniowy Sad	50.0754491	20.0263428
Karola Homolacsa	49.9951803	19.9075420
Anny Szwed-Śniadowskiej	49.9964362	19.9011347
Krymska	49.9998921	19.8960657
"Batalionu ""Parasol"""	50.0812601	20.0255193
Jerzego Szajnowicza-Iwanowa	50.0839213	20.0268946
Jerzego Szajnowicza-Iwanowa	50.0843134	20.0280265
Stefana Batorego	50.0672198	19.9315145
Stefana Batorego	50.0675298	19.9337862
Stefana Batorego	50.0674492	19.9331955
Stefana Batorego	50.0672981	19.9320891
Stefana Batorego	50.0671957	19.9313378
Stefana Batorego	50.0669035	19.9291978
Wichrowa	50.0023957	19.9161953
Wichrowa	50.0025082	19.9155550
Jana Skrzetuskiego	50.0048459	19.9123026
Jana Skrzetuskiego	50.0045992	19.9125845
Aleja generała Władysława Andersa	50.0838997	20.0218547
Piasta Kołodzieja	50.1017638	20.0128999
Władysława Broniewskiego	50.0903780	20.0211336
Stanisława Mikołajczyka	50.0935446	20.0142509
Srebrnych Orłów	50.0946017	20.0117008
Srebrnych Orłów	50.0942831	20.0118299
Srebrnych Orłów	50.0938770	20.0072390
Srebrnych Orłów	50.0935601	20.0073855
Wiślicka	50.0930750	20.0064364
Wiślicka	50.0930750	20.0063762
Izydora Stella-Sawickiego	50.0875125	20.0014465
Wiślicka	50.0878673	20.0012698
Balicka	50.0821229	19.8846335
Jasnogórska	50.1064516	19.8812050
Jasnogórska	50.1069136	19.8802624
Wojciecha Gersona	50.0219932	19.9851861
Siostrzana	50.0248177	19.9804559
Siostrzana	50.0245975	19.9792537
Stanisława Samostrzelnika	50.0560519	20.0666809
Plac Przy Poczcie	50.0712506	20.0507402
Orzechowa	50.0119995	19.9242908
Orzechowa	50.0119986	19.9244072
Jeleniogórska	50.0112404	19.9248289
Jeleniogórska	50.0112672	19.9243593
Gaik	50.1117191	19.8929636
Podgórska	50.0533370	19.9602932
Józefa Chełmońskiego	50.0981261	19.8911393
Bolesława Śmiałego	50.0209911	19.8253653
Obrony Tyńca	50.0118446	19.8322000
Gaik	50.1117960	19.8932130
Okrężna	50.1053053	19.8803201
Szarotki	50.1007785	19.8777235
Igołomska	50.0793429	20.1747042
Bartosza Głowackiego	50.0812659	19.9088191
Wrocławska	50.0805319	19.9184176
Saska	50.0400681	19.9831675
Świątnicka	50.0270589	19.9773696
Andrzeja i Józefa Załuskich	50.0954572	19.9942583
Andrzeja i Józefa Załuskich	50.0929630	19.9880668
Mazowiecka	50.0730155	19.9306148
Arcybiskupa Zygmunta Szczęsnego Felińskiego	50.0995281	19.9663497
Lubicz	50.0649753	19.9497284
Lubicz	50.0647701	19.9475669
Lubicz	50.0648778	19.9490657
Rakowicka	50.0651143	19.9516260
Lubicz	50.0651698	19.9518215
Alfreda Dauna	50.0240225	19.9737662
Alfreda Dauna	50.0242209	19.9736205
Alfreda Dauna	50.0203774	19.9759844
Niewielka	50.0956712	20.0898917
Lubicz	50.0650881	19.9518148
Saska	50.0396083	19.9828116
Pułkownika Francesco Nullo	50.0595991	19.9674626
Kazimierza Siemienowicza	50.0382481	19.9949971
Kazimierza Siemienowicza	50.0382446	19.9949004
Strycharska	50.0422680	19.9736350
Wielicka	50.0054986	20.0189743
Wielicka	50.0061714	20.0174567
Wielicka	50.0094656	20.0100062
Wielicka	50.0100700	20.0086538
Wielicka	50.0189084	19.9882181
Wielicka	50.0194147	19.9873789
Aleja Juliusza Słowackiego	50.0738706	19.9373977
Kamienna	50.0740496	19.9384092
Kamienna	50.0760861	19.9410100
Marii i Bolesława Wysłouchów	50.0070293	19.9589455
Krakowska	50.0480568	19.9434484
Konstantego Brandla	50.0375556	20.0185831
Józefa Sawy-Calińskiego	50.1033855	20.1727158
Józefa Sawy-Calińskiego	50.1016183	20.1742994
Andrzeja Stopki	50.0968910	20.1772780
Andrzeja Stopki	50.0969075	20.1755902
Kazimierza Brodzińskiego	50.0458036	19.9481591
Lucjana Siemieńskiego	50.0771255	19.9149632
Opolska	50.0913374	19.9266865
Jana Długosza	50.0423449	19.9426909
Na Nowinach	50.0878387	19.8570749
Mariana Słoneckiego	50.0895974	19.9759091
Leśna	50.0604026	19.8689902
Marceliny Kulikowskiej	50.0989830	20.1846327
Krakowska	50.0511254	19.9422182
Zalesie	50.0208048	19.9094594
Zalesie	50.0201430	19.9106052
Generała Bolesława Wieniawy-Długoszowskiego	50.0848834	19.8563446
Rączna	50.0416791	20.0618695
Rączna	50.0417186	20.0619782
Feliksa Wrobela	50.0416326	20.0623365
Feliksa Wrobela	50.0417605	20.0623242
Feliksa Wrobela	50.0418487	20.0626779
Wielicka	50.0070748	20.0158099
Wielicka	50.0066350	20.0167870
Wielicka	50.0197048	19.9872219
Wielicka	50.0188325	19.9886599
Mikołaja Kopernika	50.0628100	19.9511071
Mikołaja Kopernika	50.0628439	19.9511852
Strzelecka	50.0628483	19.9511001
Strzelecka	50.0649315	19.9499500
Krzysztofa Kamila Baczyńskiego	50.0029443	19.8688651
Feliksa Szlachtowskiego	50.0734903	19.9050569
Franciszka Stefczyka	50.0998389	20.0827461
Ludmiły Korbutowej	50.0698177	19.8770820
Młynówka Królewska	50.0779904	19.8793869
Młynówka Królewska	50.0780837	19.8797535
Młynówka Królewska	50.0777889	19.8783979
Młynówka Królewska	50.0778407	19.8786859
Wielicka	50.0400149	19.9631410
Szymona Czechowicza	50.0244327	20.0005496
Pękowicka	50.1164571	19.9092012
Leona Ślósarczyka	50.0074099	20.0348757
Pękowicka	50.1216945	19.9050717
Młynówka Królewska	50.0778927	19.8789608
Blacharska	49.9997483	19.9955496
Armii Krajowej	50.0710394	19.8974666
Armii Krajowej	50.0709460	19.8980070
Armii Krajowej	50.0706655	19.8992110
Nawojki	50.0682628	19.9129448
"Batalionu ""Zośka"""	50.0806740	20.0254728
Prądnicka	50.0799385	19.9383428
Księdza Kazimierza Siemaszki	50.0793600	19.9389592
Ferdynanda Weigla	50.0126559	20.0423014
Ferdynanda Weigla	50.0152804	20.0417815
Aleksandry	50.0087928	20.0158273
Aleksandry	50.0095626	20.0166475
Jana Szastera	50.0084200	20.0337580
Tadeusza Stryjeńskiego	50.0091298	20.0278451
Montelupich	50.0735600	19.9412526
Kątowa	50.0735368	19.9470363
Aleja 29 Listopada	50.0752155	19.9466593
Żelazna	50.0751036	19.9462888
Karola Łowińskiego	50.0888665	20.0571943
Zakopiańska	50.0238898	19.9338077
Zakopiańska	50.0192057	19.9313145
Kolna	50.0287261	19.8469461
Kolna	50.0289734	19.8469846
Jana Onufrego Zagłoby	50.0542097	20.0456016
Anny Jagiellonki	50.0892762	20.0231019
Jutrzenka	50.0741491	20.0135049
Syrachowska	50.0566343	20.0525813
Syrachowska	50.0573723	20.0534217
Stare Wiślisko	50.0584307	20.0531052
Wielkie koło	50.0539005	20.0598840
Małe koło	50.0540570	20.0540392
Józefa Wybickiego	50.0838682	19.9295014
Józefa Korzeniowskiego	50.0612179	19.8963714
Antoniego Hoborskiego	49.9962653	20.0032035
Półłanki	50.0197587	20.0376149
Henryka Pachońskiego	50.0956856	19.9403453
Henryka Pachońskiego	50.0954396	19.9396324
Wielicka	50.0274503	19.9760979
Wielicka	50.0282098	19.9753175
Księdza Prymasa Stefana Wyszyńskiego	50.0074393	20.0087919
Ludwika Rydygiera	50.0065279	20.0098065
Ludwika Rydygiera	50.0061200	20.0083917
Rafała Czerwiakowskiego	50.0063597	20.0124018
Balicka	50.0898767	19.8376179
Piotra Brzezińskiego	50.0909896	19.8398449
Piotra Brzezińskiego	50.0912989	19.8403297
Kozia	50.0334506	19.9944647
Barska	50.0432377	19.9342912
Erazma Jerzmanowskiego	50.0105443	20.0089282
Franciszka Zabłockiego	50.0914665	19.9944894
Franciszka Zabłockiego	50.0910707	19.9944948
Franciszka Zabłockiego	50.0922054	19.9937843
Franciszka Zabłockiego	50.0919607	19.9926462
Franciszka Zabłockiego	50.0916826	19.9922816
Franciszka Zabłockiego	50.0913484	19.9919293
Franciszka Zabłockiego	50.0904867	19.9943066
Franciszka Zabłockiego	50.0898693	19.9941941
Franciszka Zabłockiego	50.0896319	19.9940139
Franciszka Kniaźnina	50.0887708	19.9930329
Franciszka Kniaźnina	50.0890833	19.9928198
Franciszka Kniaźnina	50.0889709	19.9928561
Franciszka Kniaźnina	50.0905094	19.9925532
Franciszka Kniaźnina	50.0911355	19.9918780
Franciszka Kniaźnina	50.0903310	19.9927011
Franciszka Kniaźnina	50.0899396	19.9928355
Franciszka Kniaźnina	50.0895492	19.9928405
Franciszka Kniaźnina	50.0892779	19.9928211
Franciszka Kniaźnina	50.0908187	19.9922409
Franciszka Zabłockiego	50.0895419	19.9934502
Franciszka Zabłockiego	50.0895181	19.9929682
Strumienna	50.0205993	19.9473222
Strumienna	50.0202733	19.9478350
Michała Wójcickiego	50.0842295	19.8621311
Stanisława Ignacego Witkiewicza	50.0827645	19.8719588
Michała Wójcickiego	50.0847462	19.8602133
Michała Wójcickiego	50.0835671	19.8678904
Piotra Brzezińskiego	50.0862608	19.8448306
Rzepakowa	50.0563029	20.1589947
Rzepakowa	50.0582993	20.1566243
Piotra Brzezińskiego	50.0888221	19.8458415
Zygmunta Starego	50.0789560	19.8565460
Złocieniowa	50.0180968	20.0515741
Stefana Jurczaka	50.0889619	19.9877643
Miśnieńska	50.0943144	19.9994124
Alejka Konwaliowa	50.0863217	19.9198952
Alejka Różana	50.0851612	19.9201512
Papierni Prądnickich	50.1011183	19.9544879
Głogowa	50.1025688	19.9407860
Nad Sudołem	50.0921597	19.9334512
Nad Sudołem	50.0920766	19.9305100
Władysława Pietrusińskiego	50.0657392	19.9658869
Warszawska	50.0712401	19.9441555
Obrońców Modlina	50.0379443	20.0050324
Wrocławska	50.0800576	19.9193755
Pińczowska	50.0971801	19.9991280
Józefa Wybickiego	50.0835293	19.9231043
Aleja 29 Listopada	50.1070435	19.9653153
Igołomska	50.0792560	20.1747286
Zdrowa	50.0884676	19.9416815
Zdrowa	50.0886968	19.9395052
Franka Linke-Crawforda	50.0951904	19.9850871
Długa	50.0693385	19.9378233
Długa	50.0716625	19.9360663
Długa	50.0692902	19.9378718
Dominika Ździebły-Danowskiego	50.0903410	19.9319629
Dominika Ździebły-Danowskiego	50.0891332	19.9322599
Władysława Krygowskiego	50.0017517	19.9024246
Koszutki	49.9921120	20.0006407
Przyjaźni Polsko-Węgierskiej	50.0272885	19.9452904
Przyjaźni Polsko-Węgierskiej	50.0265359	19.9454930
Przyjaźni Polsko-Węgierskiej	50.0270348	19.9453901
Przyjaźni Polsko-Węgierskiej	50.0270197	19.9453123
Przyjaźni Polsko-Węgierskiej	50.0272987	19.9456241
Przyjaźni Polsko-Węgierskiej	50.0273507	19.9455965
Poniedziałkowy Dół	50.0582816	19.8654495
Karola Łowińskiego	50.0892544	20.0561052
Karola Łowińskiego	50.0891700	20.0563427
Sándora Petőfiego	50.0945299	20.0359947
Księdza Józefa Meiera	50.0997801	19.9658104
Racławicka	50.0815213	19.9227149
Racławicka	50.0814968	19.9217515
Złocieniowa	50.0168800	20.0518958
Stanisława Samostrzelnika	50.0561443	20.0673315
Franka Linke-Crawforda	50.0945909	19.9851720
Sławomira Odrzywolskiego	50.0315891	19.8974289
Saska	50.0408405	19.9830754
Juliusza Lea	50.0733683	19.8895910
Generała Augusta Fieldorfa-Nila	50.0888480	19.9380848
Nowa Bartla	50.0043425	19.9026163
Aleja 3 Maja	50.0602682	19.9174405
Aleja 3 Maja	50.0607069	19.9146409
Rozrywka	50.0934951	19.9771594
Jezuitów	50.0881123	19.9606413
Bursztynowa	50.0916203	19.9470982
Aleja Artura Grottgera	50.0754443	19.9206029
Aleja Artura Grottgera	50.0758883	19.9200849
Wielicka	50.0326013	19.9709479
Stanisława Rostworowskiego	50.0286740	19.9141262
Stanisława Rostworowskiego	50.0291320	19.9134741
Generała Stefana Grota-Roweckiego	50.0297475	19.9129160
Kobierzyńska	50.0285713	19.9161366
Stanisława Rostworowskiego	50.0282833	19.9143512
Stanisława Rostworowskiego	50.0295204	19.9132379
Jasnogórska	50.0981170	19.8904004
Józefa Chełmońskiego	50.0985213	19.8897999
Aleja 29 Listopada	50.0916263	19.9603987
Siewna	50.0986903	19.9475209
Andrzeja Szewczyka	50.0752482	20.0374170
Generała Augusta Fieldorfa-Nila	50.0881589	19.9320641
Generała Augusta Fieldorfa-Nila	50.0885521	19.9335275
Bolesława Orlińskiego	50.0813714	19.9992902
Stanisława Kłosowskiego	50.0776897	20.0056549
Stanisława Kłosowskiego	50.0766076	20.0051919
Mieczysława Medweckiego	50.0763787	20.0051562
Mieczysława Medweckiego	50.0762672	20.0043222
Wielicka	50.0419814	19.9610422
Sudecka	50.0324714	20.0054818
Biskupińska	50.0310756	20.0062911
Biskupińska	50.0342681	20.0068721
Pułkownika Stanisława Dąbka	50.0353940	20.0093761
Pułkownika Stanisława Dąbka	50.0369490	20.0048716
Żeńców	50.0365719	19.9900650
Mrówczana	50.0582483	19.8690584
Autostrada MS AGH	50.0682568	19.9088604
Autostrada MS AGH	50.0684189	19.9085460
Prądnicka	50.0813733	19.9374808
Autostrada MS AGH	50.0683612	19.9087388
Obronna	50.0117423	19.9932107
Orszańska	49.9981597	19.9880092
Jana Hallera	49.9996334	19.9920188
Jana Hallera	50.0031346	19.9936237
Ferdynanda Weigla	50.0129687	20.0422828
Łukasza Górnickiego	50.0969428	19.9410058
Łukasza Górnickiego	50.0978345	19.9411502
Podmiłów	50.0239849	20.0074977
Podmiłów	50.0231081	20.0070313
Królowej Bony	50.0869809	20.0267049
Walerego Sławka	50.0232184	19.9603698
Walerego Sławka	50.0240406	19.9604333
Erazma Jerzmanowskiego	50.0205704	20.0079370
Erazma Jerzmanowskiego	50.0187493	20.0088362
Mariana Markowskiego	50.0740642	19.9891895
Mariana Markowskiego	50.0745695	19.9888981
Autostrada MS AGH	50.0684305	19.9069241
Gminna	50.0237290	19.9602212
Gminna	50.0236732	19.9601506
Walerego Sławka	50.0236276	19.9604033
Gminna	50.0237784	19.9598068
Gminna	50.0237449	19.9597077
Żyzna	49.9715240	19.8769056
Obrońców Krzyża	50.0820043	20.0326322
Obrońców Krzyża	50.0808887	20.0340961
Obrońców Krzyża	50.0822618	20.0322809
Obrońców Krzyża	50.0866633	20.0280897
Wodna	50.0402294	19.9746867
Ruczaj	50.0270982	19.9158805
Trasa Pychowicka - projektowana	50.0319264	19.9080461
Henryka Pachońskiego	50.0949744	19.9299934
Trasa Wolbromska (w budowie)	50.0996634	19.9248557
Trasa Wolbromska (w budowie)	50.0953191	19.9283954
Kluczborska	50.0870668	19.9336527
Kluczborska	50.0870377	19.9322855
Kornela Makuszyńskiego	50.0899949	20.0366319
Kocmyrzowska	50.0798240	20.0283361
Kocmyrzowska	50.0865233	20.0424560
Nad Dłubnią	50.0862401	20.0412355
Białoprądnicka	50.0951419	19.9350732
Dąbrowa	50.0181855	19.8422057
Polnych Kwiatów	50.0479459	19.8991385
Polnych Kwiatów	50.0440785	19.8962372
Polnych Kwiatów	50.0450042	19.8972933
Jana Kiepury	50.0087178	20.0241585
Jana Smolenia	50.0114194	20.0326262
Jana Smolenia	50.0110394	20.0300326
Rydlówka	50.0351484	19.9400511
Adama Bochenka	50.0129503	19.9781505
Opolska	50.0890746	19.9455430
Aleja 29 Listopada	50.0881055	19.9566480
Białoprądnicka	50.0953175	19.9350764
Henryka Pachońskiego	50.0952303	19.9389848
Henryka Pachońskiego	50.0948788	19.9359034
Marcina Borelowskiego-Lelewela	50.0547319	19.9227378
Marcina Borelowskiego-Lelewela	50.0556141	19.9218713
Marcina Borelowskiego-Lelewela	50.0554318	19.9220423
Rzeczna	50.0755695	19.9240123
Aleja Artura Grottgera	50.0742156	19.9233398
Aleja Artura Grottgera	50.0743935	19.9229456
Sosnowiecka	50.0933672	19.8900011
Ojcowska	50.0943337	19.8822353
S7 Widoma - Kraków	50.1122959	20.0432629
S7 Widoma - Kraków	50.1122417	20.0435250
Totus Tuus	50.0145438	19.9424319
Rydlówka	50.0349309	19.9414709
Za Targiem	50.0689905	19.9167836
Antoniego Dobrowolskiego	50.0103247	19.8718805
Toporczyków	50.0144796	19.8148499
Bogucianka	50.0089839	19.8134023
Myślenicka	49.9940855	19.9466852
Józefa i Floriana Sawiczewskich	49.9884225	19.9610150
Dróżka	49.9852190	19.9552362
Wincentego Bogdanowskiego	49.9807467	19.9544790
Wincentego Bogdanowskiego	49.9834865	19.9521826
Henryka Niewodniczańskiego	49.9800179	19.9465149
Tytusa Chałubińskiego	49.9847443	19.9397396
Kąpielowa	49.9943270	19.9320489
Floriańska	50.0651968	19.9414982
Garbarska	50.0658304	19.9347077
Generała Bohdana Zielińskiego	50.0447162	19.9174070
Generała Bohdana Zielińskiego	50.0444827	19.9160895
Zakopiańska	49.9983864	19.9203404
Zakopiańska	49.9954595	19.9188074
Zakopiańska	49.9958799	19.9190259
Zakopiańska	49.9964157	19.9193116
Zakopiańska	49.9970039	19.9196261
Zakopiańska	49.9973973	19.9198363
Edwarda Warchałowskiego	49.9891018	19.8494802
Edwarda Warchałowskiego	49.9891411	19.8507898
Zbrojarzy	50.0233671	19.9225260
Zbrojarzy	50.0234808	19.9230244
Kmieca	50.0782748	19.9228599
Kmieca	50.0783760	19.9228941
Biskupa Jana Dantyszka	50.0977319	20.0013493
Centralna	50.0650956	20.0102418
Wrocławska	50.0795646	19.9205496
Wrocławska	50.0797337	19.9201356
Racławicka	50.0789273	19.9211197
Kolędnicza	50.1023649	20.1145273
Generała Stefana Grota-Roweckiego	50.0313927	19.9215772
Generała Stefana Grota-Roweckiego	50.0312913	19.9219652
Generała Stefana Grota-Roweckiego	50.0311138	19.9226846
Zielna	50.0392332	19.9083616
Zielna	50.0411509	19.9098625
Krakowska	50.0505445	19.9425096
Przewóz	50.0420593	19.9915260
Igołomska	50.0755212	20.1425906
Zakopiańska	50.0289777	19.9366017
Wadowicka	50.0362615	19.9402722
Generała Henryka Kamieńskiego	50.0360596	19.9408865
Kalwaryjska	50.0364908	19.9410307
Generała Henryka Kamieńskiego	50.0363531	19.9411098
Kalwaryjska	50.0368515	19.9405630
Igołomska	50.0749942	20.1382289
Pułkownika Francesco Nullo	50.0598023	19.9673916
Pułkownika Francesco Nullo	50.0602688	19.9671928
Stanisława Jachowicza	50.0610736	19.9795038
Aleja Pokoju	50.0615293	19.9806192
Aleja Pokoju	50.0615847	19.9807345
Aleja Pokoju	50.0611984	19.9804167
Aleja Pokoju	50.0600673	19.9726609
Aleja Pokoju	50.0586624	19.9618235
Aleja Pokoju	50.0585214	19.9619791
Aleja Pokoju	50.0597520	19.9653347
Aleja Pokoju	50.0589531	19.9631322
Kotlarska	50.0555648	19.9593394
Podgórska	50.0537611	19.9613051
Janusza Meissnera	50.0714867	19.9830310
Janusza Meissnera	50.0723354	19.9814644
Mogilska	50.0685839	19.9797770
